F2:6D:89:DF:9B:04,1699201164772,mt-knot-front,-74
E1:3B:27:F4:89:31,1699201171401,mt-knot-front,-73
F2:6D:89:DF:9B:04,1699201174806,mt-knot-back,-66
E1:3B:27:F4:89:31,1699201176412,mt-knot-back,-58
F2:6D:89:DF:9B:04,1699201184834,mt-knot-front,-72
E1:3B:27:F4:89:31,1699201186427,mt-knot-front,-67
F2:6D:89:DF:9B:04,1699201190841,mt-knot-back,-59
E1:3B:27:F4:89:31,1699201191444,mt-knot-back,-66
,,,
E1:3B:27:F4:89:31,1699201201464,mt-knot-front,-65
F2:6D:89:DF:9B:04,1699201204863,mt-knot-back,-52
E1:3B:27:F4:89:31,1699201206479,mt-knot-back,-63
F2:6D:89:DF:9B:04,1699201212880,mt-knot-front,-73
E1:3B:27:F4:89:31,1699201216493,mt-knot-front,-76
F2:6D:89:DF:9B:04,1699201220919,mt-knot-back,-54
E1:3B:27:F4:89:31,1699201221504,mt-knot-back,-57
F2:6D:89:DF:9B:04,1699201224922,mt-knot-front,-71
E1:3B:27:F4:89:31,1699201231519,mt-knot-front,-72
F2:6D:89:DF:9B:04,1699201234949,mt-knot-back,-62
E1:3B:27:F4:89:31,1699201236534,mt-knot-back,-57
,,,
E1:3B:27:F4:89:31,1699201241538,mt-knot-front,-69
F2:6D:89:DF:9B:04,1699201250991,mt-knot-back,-63
E1:3B:27:F4:89:31,1699201251558,mt-knot-back,-44
,,,
E1:3B:27:F4:89:31,1699201256562,mt-knot-front,-73
F2:6D:89:DF:9B:04,1699201265008,mt-knot-back,-68
E1:3B:27:F4:89:31,1699201266575,mt-knot-back,-63
F2:6D:89:DF:9B:04,1699201273025,mt-knot-front,-80
E1:3B:27:F4:89:31,1699201276585,mt-knot-front,-70
F2:6D:89:DF:9B:04,1699201281058,mt-knot-back,-50
E1:3B:27:F4:89:31,1699201281602,mt-knot-back,-49
F2:6D:89:DF:9B:04,1699201279047,mt-knot-front,-80
E1:3B:27:F4:89:31,1699201291615,mt-knot-front,-73
F2:6D:89:DF:9B:04,1699201295091,mt-knot-back,-64
E1:3B:27:F4:89:31,1699201294122,mt-knot-back,-56
F2:6D:89:DF:9B:04,1699201299103,mt-knot-front,-81
E1:3B:27:F4:89:31,1699201299137,mt-knot-front,-73
F2:6D:89:DF:9B:04,1699201311138,mt-knot-back,-62
E1:3B:27:F4:89:31,1699201309166,mt-knot-back,-60
F2:6D:89:DF:9B:04,1699201317138,mt-knot-front,-82
E1:3B:27:F4:89:31,1699201314170,mt-knot-front,-64
F2:6D:89:DF:9B:04,1699201325153,mt-knot-back,-59
E1:3B:27:F4:89:31,1699201324188,mt-knot-back,-62
,,,
E1:3B:27:F4:89:31,1699201331700,mt-knot-front,-68
F2:6D:89:DF:9B:04,1699201341198,mt-knot-back,-61
E1:3B:27:F4:89:31,1699201339221,mt-knot-back,-63
,,,
E1:3B:27:F4:89:31,1699201349239,mt-knot-front,-79
F2:6D:89:DF:9B:04,1699201351223,mt-knot-back,-60
E1:3B:27:F4:89:31,1699201354255,mt-knot-back,-48
F2:6D:89:DF:9B:04,1699201357237,mt-knot-front,-67
E1:3B:27:F4:89:31,1699201364266,mt-knot-front,-72
F2:6D:89:DF:9B:04,1699201371284,mt-knot-back,-76
E1:3B:27:F4:89:31,1699201369281,mt-knot-back,-51
,,,
E1:3B:27:F4:89:31,1699201379296,mt-knot-front,-62
F2:6D:89:DF:9B:04,1699201382800,mt-knot-back,-67
E1:3B:27:F4:89:31,1699201384308,mt-knot-back,-63
,,,
E1:3B:27:F4:89:31,1699201394328,mt-knot-front,-65
F2:6D:89:DF:9B:04,1699201400841,mt-knot-back,-60
E1:3B:27:F4:89:31,1699201399339,mt-knot-back,-62
F2:6D:89:DF:9B:04,1699201400838,mt-knot-front,-74
E1:3B:27:F4:89:31,1699201404348,mt-knot-front,-65
F2:6D:89:DF:9B:04,1699201412880,mt-knot-back,-58
E1:3B:27:F4:89:31,1699201414378,mt-knot-back,-67
,,,
E1:3B:27:F4:89:31,1699201424396,mt-knot-front,-63
F2:6D:89:DF:9B:04,1699201431141,mt-knot-back,-68
E1:3B:27:F4:89:31,1699201426903,mt-knot-back,-64
,,,
E1:3B:27:F4:89:31,1699201439436,mt-knot-front,-67
F2:6D:89:DF:9B:04,1699201445186,mt-knot-back,-75
E1:3B:27:F4:89:31,1699201444452,mt-knot-back,-66
,,,
E1:3B:27:F4:89:31,1699201454471,mt-knot-front,-75
F2:6D:89:DF:9B:04,1699201459207,mt-knot-back,-83
E1:3B:27:F4:89:31,1699201459481,mt-knot-back,-59
,,,
E1:3B:27:F4:89:31,1699201467000,mt-knot-front,-67
F2:6D:89:DF:9B:04,1699201475238,mt-knot-back,-65
E1:3B:27:F4:89:31,1699201474523,mt-knot-back,-56
,,,
E1:3B:27:F4:89:31,1699201484538,mt-knot-front,-73
F2:6D:89:DF:9B:04,1699201491286,mt-knot-back,-68
E1:3B:27:F4:89:31,1699201484541,mt-knot-back,-56
,,,
E1:3B:27:F4:89:31,1699201499579,mt-knot-front,-61
F2:6D:89:DF:9B:04,1699201505329,mt-knot-back,-64
E1:3B:27:F4:89:31,1699201504596,mt-knot-back,-62
,,,
E1:3B:27:F4:89:31,1699201514608,mt-knot-front,-62
F2:6D:89:DF:9B:04,1699201521354,mt-knot-back,-70
E1:3B:27:F4:89:31,1699201519630,mt-knot-back,-56
,,,
E1:3B:27:F4:89:31,1699201529639,mt-knot-front,-61
F2:6D:89:DF:9B:04,1699201535386,mt-knot-back,-70
E1:3B:27:F4:89:31,1699201534659,mt-knot-back,-57
,,,
E1:3B:27:F4:89:31,1699201544680,mt-knot-front,-63
F2:6D:89:DF:9B:04,1699201551434,mt-knot-back,-66
E1:3B:27:F4:89:31,1699201549690,mt-knot-back,-55
,,,
E1:3B:27:F4:89:31,1699201557201,mt-knot-front,-71
F2:6D:89:DF:9B:04,1699201565473,mt-knot-back,-63
E1:3B:27:F4:89:31,1699201564718,mt-knot-back,-69
,,,
E1:3B:27:F4:89:31,1699201572222,mt-knot-front,-70
F2:6D:89:DF:9B:04,1699201581499,mt-knot-back,-56
E1:3B:27:F4:89:31,1699201579734,mt-knot-back,-55
F2:6D:89:DF:9B:04,1699201583502,mt-knot-front,-83
E1:3B:27:F4:89:31,1699201589742,mt-knot-front,-60
F2:6D:89:DF:9B:04,1699201595530,mt-knot-back,-61
E1:3B:27:F4:89:31,1699201594756,mt-knot-back,-60
,,,
E1:3B:27:F4:89:31,1699201604770,mt-knot-front,-71
F2:6D:89:DF:9B:04,1699201611582,mt-knot-back,-67
E1:3B:27:F4:89:31,1699201604772,mt-knot-back,-57
F2:6D:89:DF:9B:04,1699201617585,mt-knot-front,-78
E1:3B:27:F4:89:31,1699201609780,mt-knot-front,-60
F2:6D:89:DF:9B:04,1699201625615,mt-knot-back,-63
E1:3B:27:F4:89:31,1699201622303,mt-knot-back,-69
,,,
E1:3B:27:F4:89:31,1699201627307,mt-knot-front,-83
F2:6D:89:DF:9B:04,1699201639648,mt-knot-back,-69
E1:3B:27:F4:89:31,1699201634821,mt-knot-back,-69
,,,
E1:3B:27:F4:89:31,1699201644842,mt-knot-front,-74
F2:6D:89:DF:9B:04,1699201655673,mt-knot-back,-72
E1:3B:27:F4:89:31,1699201654869,mt-knot-back,-51
,,,
E1:3B:27:F4:89:31,1699201664884,mt-knot-front,-62
F2:6D:89:DF:9B:04,1699201669717,mt-knot-back,-71
E1:3B:27:F4:89:31,1699201667397,mt-knot-back,-62
,,,
E1:3B:27:F4:89:31,1699201679914,mt-knot-front,-74
F2:6D:89:DF:9B:04,1699201681746,mt-knot-back,-68
E1:3B:27:F4:89:31,1699201684934,mt-knot-back,-68
F2:6D:89:DF:9B:04,1699201691774,mt-knot-front,-82
E1:3B:27:F4:89:31,1699201694944,mt-knot-front,-69
F2:6D:89:DF:9B:04,1699201695787,mt-knot-back,-66
E1:3B:27:F4:89:31,1699201699954,mt-knot-back,-70
F2:6D:89:DF:9B:04,1699201709803,mt-knot-front,-80
E1:3B:27:F4:89:31,1699201699952,mt-knot-front,-75
F2:6D:89:DF:9B:04,1699201715814,mt-knot-back,-56
E1:3B:27:F4:89:31,1699201714988,mt-knot-back,-72
F2:6D:89:DF:9B:04,1699201711803,mt-knot-front,-80
E1:3B:27:F4:89:31,1699201712486,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699201729856,mt-knot-back,-63
E1:3B:27:F4:89:31,1699201730002,mt-knot-back,-60
,,,
E1:3B:27:F4:89:31,1699201737517,mt-knot-front,-69
F2:6D:89:DF:9B:04,1699201745898,mt-knot-back,-62
E1:3B:27:F4:89:31,1699201745026,mt-knot-back,-67
F2:6D:89:DF:9B:04,1699201747902,mt-knot-front,-80
E1:3B:27:F4:89:31,1699201755851,mt-knot-front,-68
F2:6D:89:DF:9B:04,1699201759942,mt-knot-back,-65
E1:3B:27:F4:89:31,1699201760862,mt-knot-back,-68
,,,
E1:3B:27:F4:89:31,1699201763359,mt-knot-front,-64
F2:6D:89:DF:9B:04,1699201775962,mt-knot-back,-70
E1:3B:27:F4:89:31,1699201775874,mt-knot-back,-57
,,,
E1:3B:27:F4:89:31,1699201778376,mt-knot-front,-63
F2:6D:89:DF:9B:04,1699201787990,mt-knot-back,-71
E1:3B:27:F4:89:31,1699201785887,mt-knot-back,-79
,,,
E1:3B:27:F4:89:31,1699201793391,mt-knot-front,-80
F2:6D:89:DF:9B:04,1699201806043,mt-knot-back,-67
E1:3B:27:F4:89:31,1699201805926,mt-knot-back,-62
,,,
E1:3B:27:F4:89:31,1699201803418,mt-knot-front,-85
F2:6D:89:DF:9B:04,1699201816075,mt-knot-back,-69
E1:3B:27:F4:89:31,1699201820961,mt-knot-back,-71
,,,
,,,
F2:6D:89:DF:9B:04,1699201834104,mt-knot-back,-79
E1:3B:27:F4:89:31,1699201835978,mt-knot-back,-68
,,,
E1:3B:27:F4:89:31,1699201843487,mt-knot-front,-81
F2:6D:89:DF:9B:04,1699201838111,mt-knot-back,-76
E1:3B:27:F4:89:31,1699201851002,mt-knot-back,-68
,,,
,,,
F2:6D:89:DF:9B:04,1699201866185,mt-knot-back,-67
E1:3B:27:F4:89:31,1699201866023,mt-knot-back,-66
,,,
E1:3B:27:F4:89:31,1699201873543,mt-knot-front,-76
F2:6D:89:DF:9B:04,1699201880231,mt-knot-back,-69
E1:3B:27:F4:89:31,1699201881056,mt-knot-back,-65
,,,
,,,
F2:6D:89:DF:9B:04,1699201886243,mt-knot-back,-71
E1:3B:27:F4:89:31,1699201896087,mt-knot-back,-63
,,,
E1:3B:27:F4:89:31,1699201903597,mt-knot-front,-80
F2:6D:89:DF:9B:04,1699201910282,mt-knot-back,-64
E1:3B:27:F4:89:31,1699201911110,mt-knot-back,-65
,,,
,,,
F2:6D:89:DF:9B:04,1699201926330,mt-knot-back,-78
E1:3B:27:F4:89:31,1699201923634,mt-knot-back,-66
,,,
E1:3B:27:F4:89:31,1699201933650,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699201940374,mt-knot-back,-73
E1:3B:27:F4:89:31,1699201941172,mt-knot-back,-62
,,,
E1:3B:27:F4:89:31,1699201946180,mt-knot-front,-74
F2:6D:89:DF:9B:04,1699201956399,mt-knot-back,-65
E1:3B:27:F4:89:31,1699201956201,mt-knot-back,-50
F2:6D:89:DF:9B:04,1699201962406,mt-knot-front,-80
E1:3B:27:F4:89:31,1699201963704,mt-knot-front,-77
F2:6D:89:DF:9B:04,1699201970430,mt-knot-back,-78
E1:3B:27:F4:89:31,1699201971224,mt-knot-back,-67
,,,
,,,
F2:6D:89:DF:9B:04,1699201982471,mt-knot-back,-69
E1:3B:27:F4:89:31,1699201986252,mt-knot-back,-63
,,,
E1:3B:27:F4:89:31,1699201996266,mt-knot-front,-76
F2:6D:89:DF:9B:04,1699202000518,mt-knot-back,-69
E1:3B:27:F4:89:31,1699202001279,mt-knot-back,-61
,,,
E1:3B:27:F4:89:31,1699202011291,mt-knot-front,-80
F2:6D:89:DF:9B:04,1699202010543,mt-knot-back,-77
E1:3B:27:F4:89:31,1699202013799,mt-knot-back,-66
,,,
E1:3B:27:F4:89:31,1699202026329,mt-knot-front,-81
F2:6D:89:DF:9B:04,1699202030575,mt-knot-back,-69
E1:3B:27:F4:89:31,1699202031345,mt-knot-back,-62
,,,
,,,
F2:6D:89:DF:9B:04,1699202042612,mt-knot-back,-70
E1:3B:27:F4:89:31,1699202046366,mt-knot-back,-67
,,,
,,,
F2:6D:89:DF:9B:04,1699202058650,mt-knot-back,-71
E1:3B:27:F4:89:31,1699202058893,mt-knot-back,-69
F2:6D:89:DF:9B:04,1699202070685,mt-knot-front,-78
,,,
F2:6D:89:DF:9B:04,1699202074693,mt-knot-back,-65
E1:3B:27:F4:89:31,1699202073935,mt-knot-back,-69
F2:6D:89:DF:9B:04,1699202084698,mt-knot-front,-80
,,,
F2:6D:89:DF:9B:04,1699202090717,mt-knot-back,-73
E1:3B:27:F4:89:31,1699202078942,mt-knot-back,-78
,,,
,,,
F2:6D:89:DF:9B:04,1699202104762,mt-knot-back,-82
E1:3B:27:F4:89:31,1699202106500,mt-knot-back,-74
,,,
,,,
F2:6D:89:DF:9B:04,1699202120800,mt-knot-back,-70
E1:3B:27:F4:89:31,1699202116532,mt-knot-back,-83
,,,
E1:3B:27:F4:89:31,1699202124037,mt-knot-front,-80
F2:6D:89:DF:9B:04,1699202132836,mt-knot-back,-70
E1:3B:27:F4:89:31,1699202134050,mt-knot-back,-62
,,,
E1:3B:27:F4:89:31,1699202146573,mt-knot-front,-76
F2:6D:89:DF:9B:04,1699202150859,mt-knot-back,-62
E1:3B:27:F4:89:31,1699202151588,mt-knot-back,-85
,,,
E1:3B:27:F4:89:31,1699202149079,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699202164900,mt-knot-back,-64
E1:3B:27:F4:89:31,1699202166629,mt-knot-back,-76
,,,
,,,
F2:6D:89:DF:9B:04,1699202180942,mt-knot-back,-64
,,,
F2:6D:89:DF:9B:04,1699202188967,mt-knot-front,-83
,,,
F2:6D:89:DF:9B:04,1699202192981,mt-knot-back,-81
,,,
F2:6D:89:DF:9B:04,1699202200988,mt-knot-front,-82
E1:3B:27:F4:89:31,1699202204211,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699202211006,mt-knot-back,-78
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202225041,mt-knot-back,-68
,,,
F2:6D:89:DF:9B:04,1699202223030,mt-knot-front,-78
E1:3B:27:F4:89:31,1699202234278,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699202241087,mt-knot-back,-68
,,,
,,,
E1:3B:27:F4:89:31,1699202241789,mt-knot-front,-80
F2:6D:89:DF:9B:04,1699202255130,mt-knot-back,-69
,,,
,,,
E1:3B:27:F4:89:31,1699202261831,mt-knot-front,-80
F2:6D:89:DF:9B:04,1699202271149,mt-knot-back,-65
,,,
,,,
E1:3B:27:F4:89:31,1699202269338,mt-knot-front,-82
F2:6D:89:DF:9B:04,1699202283178,mt-knot-back,-73
,,,
,,,
E1:3B:27:F4:89:31,1699202291870,mt-knot-front,-80
F2:6D:89:DF:9B:04,1699202299225,mt-knot-back,-80
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202315276,mt-knot-back,-73
,,,
F2:6D:89:DF:9B:04,1699202321285,mt-knot-front,-81
,,,
F2:6D:89:DF:9B:04,1699202331299,mt-knot-back,-60
,,,
F2:6D:89:DF:9B:04,1699202333296,mt-knot-front,-74
,,,
F2:6D:89:DF:9B:04,1699202345327,mt-knot-back,-67
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202359374,mt-knot-back,-63
,,,
F2:6D:89:DF:9B:04,1699202359371,mt-knot-front,-81
E1:3B:27:F4:89:31,1699202362030,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699202375420,mt-knot-back,-70
,,,
,,,
E1:3B:27:F4:89:31,1699202384561,mt-knot-front,-77
F2:6D:89:DF:9B:04,1699202391444,mt-knot-back,-65
,,,
F2:6D:89:DF:9B:04,1699202393444,mt-knot-front,-74
E1:3B:27:F4:89:31,1699202387064,mt-knot-front,-71
F2:6D:89:DF:9B:04,1699202403471,mt-knot-back,-61
,,,
F2:6D:89:DF:9B:04,1699202407472,mt-knot-front,-66
,,,
F2:6D:89:DF:9B:04,1699202421523,mt-knot-back,-65
,,,
F2:6D:89:DF:9B:04,1699202423521,mt-knot-front,-86
E1:3B:27:F4:89:31,1699202419631,mt-knot-front,-75
F2:6D:89:DF:9B:04,1699202435564,mt-knot-back,-68
,,,
,,,
E1:3B:27:F4:89:31,1699202442181,mt-knot-front,-73
F2:6D:89:DF:9B:04,1699202449588,mt-knot-back,-62
,,,
F2:6D:89:DF:9B:04,1699202461602,mt-knot-front,-78
E1:3B:27:F4:89:31,1699202449699,mt-knot-front,-79
F2:6D:89:DF:9B:04,1699202465620,mt-knot-back,-67
,,,
,,,
E1:3B:27:F4:89:31,1699202469728,mt-knot-front,-78
,,,
,,,
,,,
E1:3B:27:F4:89:31,1699202484757,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699202495704,mt-knot-back,-71
,,,
,,,
E1:3B:27:F4:89:31,1699202499788,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699202509738,mt-knot-back,-68
,,,
,,,
E1:3B:27:F4:89:31,1699202519837,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699202523754,mt-knot-back,-63
,,,
,,,
E1:3B:27:F4:89:31,1699202534871,mt-knot-front,-79
F2:6D:89:DF:9B:04,1699202539807,mt-knot-back,-70
,,,
F2:6D:89:DF:9B:04,1699202543817,mt-knot-front,-79
E1:3B:27:F4:89:31,1699202549894,mt-knot-front,-81
F2:6D:89:DF:9B:04,1699202553838,mt-knot-back,-67
,,,
,,,
E1:3B:27:F4:89:31,1699202564915,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699202569885,mt-knot-back,-68
,,,
,,,
E1:3B:27:F4:89:31,1699202577442,mt-knot-front,-76
F2:6D:89:DF:9B:04,1699202585904,mt-knot-back,-68
,,,
F2:6D:89:DF:9B:04,1699202591918,mt-knot-front,-73
E1:3B:27:F4:89:31,1699202592475,mt-knot-front,-84
F2:6D:89:DF:9B:04,1699202597938,mt-knot-back,-73
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202615989,mt-knot-back,-71
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202630032,mt-knot-back,-72
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202646052,mt-knot-back,-70
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202660088,mt-knot-back,-76
,,,
,,,
E1:3B:27:F4:89:31,1699202658380,mt-knot-front,-72
F2:6D:89:DF:9B:04,1699202674126,mt-knot-back,-74
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202690175,mt-knot-back,-68
,,,
,,,
E1:3B:27:F4:89:31,1699202695951,mt-knot-front,-81
F2:6D:89:DF:9B:04,1699202704195,mt-knot-back,-70
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202720228,mt-knot-back,-66
,,,
,,,
E1:3B:27:F4:89:31,1699202718516,mt-knot-front,-77
F2:6D:89:DF:9B:04,1699202736276,mt-knot-back,-72
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202750322,mt-knot-back,-73
,,,
,,,
E1:3B:27:F4:89:31,1699202758599,mt-knot-front,-77
F2:6D:89:DF:9B:04,1699202766344,mt-knot-back,-71
,,,
,,,
E1:3B:27:F4:89:31,1699202773629,mt-knot-front,-79
F2:6D:89:DF:9B:04,1699202778371,mt-knot-back,-70
,,,
,,,
E1:3B:27:F4:89:31,1699202788664,mt-knot-front,-84
F2:6D:89:DF:9B:04,1699202796419,mt-knot-back,-68
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202808459,mt-knot-back,-68
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202826490,mt-knot-back,-68
,,,
,,,
E1:3B:27:F4:89:31,1699202831239,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699202838516,mt-knot-back,-69
,,,
,,,
E1:3B:27:F4:89:31,1699202851277,mt-knot-front,-79
F2:6D:89:DF:9B:04,1699202856568,mt-knot-back,-69
,,,
,,,
E1:3B:27:F4:89:31,1699202861303,mt-knot-front,-77
F2:6D:89:DF:9B:04,1699202868602,mt-knot-back,-72
,,,
F2:6D:89:DF:9B:04,1699202878627,mt-knot-front,-82
E1:3B:27:F4:89:31,1699202873835,mt-knot-front,-78
F2:6D:89:DF:9B:04,1699202884634,mt-knot-back,-68
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202900666,mt-knot-back,-69
,,,
,,,
E1:3B:27:F4:89:31,1699202911395,mt-knot-front,-81
F2:6D:89:DF:9B:04,1699202914712,mt-knot-back,-72
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202928741,mt-knot-back,-69
,,,
,,,
E1:3B:27:F4:89:31,1699202938954,mt-knot-front,-84
F2:6D:89:DF:9B:04,1699202944784,mt-knot-back,-70
,,,
,,,
E1:3B:27:F4:89:31,1699202953990,mt-knot-front,-79
F2:6D:89:DF:9B:04,1699202960806,mt-knot-back,-71
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202972842,mt-knot-back,-70
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699202990890,mt-knot-back,-69
,,,
,,,
E1:3B:27:F4:89:31,1699202999087,mt-knot-front,-73
F2:6D:89:DF:9B:04,1699203002928,mt-knot-back,-74
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699203020951,mt-knot-back,-71
,,,
,,,
,,,
F2:6D:89:DF:9B:04,1699203032983,mt-knot-back,-70
,,,
,,,
E1:3B:27:F4:89:31,1699203041675,mt-knot-front,-70
F2:6D:89:DF:9B:04,1699203049029,mt-knot-back,-66
,,,
,,,
E1:3B:27:F4:89:31,1699203056702,mt-knot-front,-70
F2:6D:89:DF:9B:04,1699203065078,mt-knot-back,-71
E1:3B:27:F4:89:31,1699203051693,mt-knot-back,-83
,,,
E1:3B:27:F4:89:31,1699203069220,mt-knot-front,-81
F2:6D:89:DF:9B:04,1699203081097,mt-knot-back,-72
,,,
,,,
E1:3B:27:F4:89:31,1699203089254,mt-knot-front,-61
F2:6D:89:DF:9B:04,1699203095133,mt-knot-back,-75
E1:3B:27:F4:89:31,1699203086754,mt-knot-back,-78
,,,
E1:3B:27:F4:89:31,1699203104281,mt-knot-front,-61
F2:6D:89:DF:9B:04,1699203105165,mt-knot-back,-68
E1:3B:27:F4:89:31,1699203109296,mt-knot-back,-71
,,,
E1:3B:27:F4:89:31,1699203119299,mt-knot-front,-62
F2:6D:89:DF:9B:04,1699203125220,mt-knot-back,-66
E1:3B:27:F4:89:31,1699203124309,mt-knot-back,-70
,,,
E1:3B:27:F4:89:31,1699203134332,mt-knot-front,-56
